CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,RFM_Score,Segment,Cluster
17480,78,1,511.82,2,2,3,7,223,Potential,0
17481,4,4,1255.59,5,4,4,13,544,VIP,1
17483,65,3,414.04,3,4,2,9,342,Potential,0
17486,261,1,396.87,1,2,2,5,122,At-Risk,0
17489,59,2,376.64,3,3,2,8,332,Potential,0
17490,1,7,2092.32,5,5,5,15,555,VIP,1
17491,1,10,3558.87,5,5,5,15,555,VIP,1
17492,248,1,374.57,1,2,2,5,122,At-Risk,0
17495,8,2,497.56,5,3,3,11,533,Loyal,0
17496,359,1,271.05,1,2,2,5,122,At-Risk,0
17498,76,1,272.22,2,2,2,6,222,At-Risk,0
17499,290,1,622.88,1,2,3,6,123,At-Risk,0
17500,17,3,637.8000000000001,4,4,3,11,443,Loyal,1
17501,221,2,288.6,1,3,2,6,132,At-Risk,0
17502,9,4,689.1,5,4,3,12,543,Loyal,1
17503,3,2,558.96,5,3,3,11,533,Loyal,1
17504,206,9,2997.0299999999997,1,5,5,11,155,Loyal,1
17505,162,2,1145.84,2,3,4,9,234,Potential,0
17506,76,1,302.2,2,2,2,6,222,At-Risk,0
17507,262,2,605.58,1,3,3,7,133,Potential,0
17508,281,1,387.31,1,2,2,5,122,At-Risk,0
17509,58,8,6083.64,3,5,5,13,355,VIP,1
17510,25,1,308.48,4,2,2,8,422,Potential,0
17511,3,31,84624.51000000001,5,5,5,15,555,VIP,1
17512,29,10,2924.9900000000002,4,5,5,14,455,VIP,1
17513,72,1,513.2,2,2,3,7,223,Potential,0
17514,128,1,208.65,2,2,1,5,221,At-Risk,0
17515,31,4,639.02,4,4,3,11,443,Loyal,1
17516,15,5,764.88,4,4,3,11,443,Loyal,1
17517,309,1,153.94,1,2,1,4,121,At-Risk,0
17519,17,6,1844.02,4,5,4,13,454,VIP,1
17520,54,1,546.81,3,2,3,8,323,Potential,0
17521,30,3,723.2099999999999,4,4,3,11,443,Loyal,0
17522,2,5,1066.15,5,4,4,13,544,VIP,1
17523,11,4,636.84,5,4,3,12,543,Loyal,1
17524,361,1,145.0,1,2,1,4,121,At-Risk,0
17525,360,1,422.70000000000005,1,2,2,5,122,At-Risk,0
17526,5,4,1132.3,5,4,4,13,544,VIP,1
17527,54,4,939.37,3,4,4,11,344,Loyal,1
17528,1,8,3628.98,5,5,5,15,555,VIP,1
17530,1,10,2362.53,5,5,5,15,555,VIP,1
17531,190,1,296.7,1,2,2,5,122,At-Risk,0
17534,54,1,223.36,3,2,1,6,321,At-Risk,0
17535,280,1,164.4,1,2,1,4,121,At-Risk,0
17536,177,1,76.5,2,2,1,5,221,At-Risk,0
17537,30,2,888.04,4,3,3,10,433,Loyal,0
17538,26,1,98.42,4,2,1,7,421,Potential,0
17540,25,2,578.9,4,3,3,10,433,Loyal,0
17542,270,1,170.75,1,2,1,4,121,At-Risk,0
17545,43,3,643.5,3,4,3,10,343,Loyal,0
17548,234,1,103.3,1,2,1,4,121,At-Risk,0
17549,24,2,148.86,4,3,1,8,431,Potential,0
17550,197,3,267.16,1,4,2,7,142,Potential,0
17551,359,1,290.34,1,2,2,5,122,At-Risk,0
17552,60,4,930.41,3,4,4,11,344,Loyal,0
17553,130,1,403.20000000000005,2,2,2,6,222,At-Risk,0
17554,1,5,1952.6100000000001,5,4,4,13,544,VIP,1
17555,20,2,480.31,4,3,3,10,433,Loyal,0
17556,206,1,157.9,1,2,1,4,121,At-Risk,0
17557,14,3,541.46,4,4,3,11,443,Loyal,1
17560,95,4,854.95,2,4,3,9,243,Potential,0
17561,19,1,165.48,4,2,1,7,421,Potential,0
17562,14,7,1122.38,4,5,4,13,454,VIP,1
17564,24,3,454.01,4,4,2,10,442,Loyal,0
17566,8,2,869.77,5,3,3,11,533,Loyal,1
17567,7,8,4301.08,5,5,5,15,555,VIP,1
17569,332,1,344.14,1,2,2,5,122,At-Risk,0
17571,50,4,1426.06,3,4,4,11,344,Loyal,1
17572,71,4,226.75000000000003,3,4,1,8,341,Potential,0
17573,29,3,380.6,4,4,2,10,442,Loyal,0
17574,243,1,185.65,1,2,1,4,121,At-Risk,0
17576,8,19,3565.35,5,5,5,15,555,VIP,1
17578,218,1,143.45999999999998,1,2,1,4,121,At-Risk,0
17579,5,3,448.90000000000003,5,4,2,11,542,Loyal,1
17580,253,3,212.77,1,4,1,6,141,At-Risk,0
17581,1,25,11025.24,5,5,5,15,555,VIP,1
17582,236,1,175.27,1,2,1,4,121,At-Risk,0
17584,7,2,1242.3,5,3,4,12,534,Loyal,1
17585,109,4,1118.72,2,4,4,10,244,Loyal,0
17588,100,3,1177.8,2,4,4,10,244,Loyal,0
17589,60,4,2403.08,3,4,5,12,345,Loyal,1
17590,2,3,1452.1,5,4,4,13,544,VIP,1
17591,73,7,2203.67,2,5,5,12,255,Loyal,1
17593,4,5,3923.86,5,4,5,14,545,VIP,1
17594,85,2,993.18,2,3,4,9,234,Potential,0
17595,12,2,387.01,5,3,2,10,532,Loyal,0
17596,23,7,2809.46,4,5,5,14,455,VIP,1
17597,214,1,2038.47,1,2,5,8,125,Potential,0
17600,18,1,161.67000000000002,4,2,1,7,421,Potential,0
17601,239,1,116.00999999999999,1,2,1,4,121,At-Risk,0
17602,2,6,5004.02,5,5,5,15,555,VIP,1
17603,78,1,346.32000000000005,2,2,2,6,222,At-Risk,0
17604,217,2,309.36,1,3,2,6,132,At-Risk,0
17608,33,2,192.51,3,3,1,7,331,Potential,0
17609,41,5,1098.28,3,4,4,11,344,Loyal,1
17611,7,15,3962.42,5,5,5,15,555,VIP,1
17612,53,6,2048.45,3,5,5,13,355,VIP,1
17613,23,14,4544.55,4,5,5,14,455,VIP,1
17614,57,1,386.45,3,2,2,7,322,Potential,0
17615,130,3,329.6,2,4,2,8,242,Potential,0
17616,174,3,446.4,2,4,2,8,242,Potential,0
17618,6,3,930.28,5,4,4,13,544,VIP,1
17619,312,1,214.5,1,2,1,4,121,At-Risk,0
17620,60,1,81.44,3,2,1,6,321,At-Risk,0
17621,21,3,1379.9,4,4,4,12,444,Loyal,1
17623,33,1,527.0500000000001,3,2,3,8,323,Potential,0
17624,15,2,843.48,4,3,3,10,433,Loyal,0
17625,18,4,2020.69,4,4,5,13,445,VIP,1
17628,81,1,75.75,2,2,1,5,221,At-Risk,0
17629,6,8,1799.3799999999999,5,5,4,14,554,VIP,1
17630,170,2,503.59999999999997,2,3,3,8,233,Potential,0
17631,2,3,528.33,5,4,3,12,543,Loyal,1
17633,31,4,1324.84,4,4,4,12,444,Loyal,1
17634,36,9,2358.59,3,5,5,13,355,VIP,1
17636,19,1,285.56,4,2,2,8,422,Potential,0
17637,31,2,547.0600000000001,4,3,3,10,433,Loyal,0
17639,276,1,108.5,1,2,1,4,121,At-Risk,0
17640,87,1,586.38,2,2,3,7,223,Potential,0
17642,120,2,712.29,2,3,3,8,233,Potential,0
17643,373,1,101.55,1,2,1,4,121,At-Risk,0
17644,1,11,2895.64,5,5,5,15,555,VIP,1
17646,219,3,1008.39,1,4,4,9,144,Potential,0
17647,65,1,133.06,3,2,1,6,321,At-Risk,0
17648,61,4,1797.5,3,4,4,11,344,Loyal,1
17649,138,1,868.49,2,2,3,7,223,Potential,0
17650,21,1,166.08,4,2,1,7,421,Potential,0
17651,12,10,3945.0,5,5,5,15,555,VIP,1
17652,25,12,4822.72,4,5,5,14,455,VIP,1
17653,37,4,1182.96,3,4,4,11,344,Loyal,1
17654,277,1,117.55,1,2,1,4,121,At-Risk,0
17655,11,7,2638.94,5,5,5,15,555,VIP,1
17656,73,5,1674.69,2,4,4,10,244,Loyal,1
17658,26,2,595.42,4,3,3,10,433,Loyal,0
17659,17,12,2999.46,4,5,5,14,455,VIP,1
17660,141,1,179.61,2,2,1,5,221,At-Risk,0
17663,26,7,1802.91,4,5,4,13,454,VIP,1
17664,19,2,604.64,4,3,3,10,433,Loyal,0
17666,4,2,728.16,5,3,3,11,533,Loyal,1
17667,66,5,2055.51,3,4,5,12,345,Loyal,1
17668,1,2,347.75,5,3,2,10,532,Loyal,1
17669,43,7,3406.7200000000003,3,5,5,13,355,VIP,1
17670,228,1,205.7,1,2,1,4,121,At-Risk,0
17671,16,4,1542.31,4,4,4,12,444,Loyal,1
17672,50,2,3127.77,3,3,5,11,335,Loyal,1
17673,2,6,1594.97,5,5,4,14,554,VIP,1
17674,74,2,551.04,2,3,3,8,233,Potential,0
17675,1,31,20359.28,5,5,5,15,555,VIP,1
17676,4,6,1371.18,5,5,4,14,554,VIP,1
17677,2,30,16254.64,5,5,5,15,555,VIP,1
17678,264,1,298.11,1,2,2,5,122,At-Risk,0
17679,53,2,1992.1100000000001,3,3,5,11,335,Loyal,0
17680,24,1,184.4,4,2,1,7,421,Potential,0
17682,10,6,2474.33,5,5,5,15,555,VIP,1
17684,44,1,239.41,3,2,1,6,321,At-Risk,0
17685,17,7,3155.83,4,5,5,14,455,VIP,1
17686,7,7,5739.46,5,5,5,15,555,VIP,1
17690,30,15,4678.400000000001,4,5,5,14,455,VIP,1
17691,358,2,290.40000000000003,1,3,2,6,132,At-Risk,0
17692,127,4,725.5799999999999,2,4,3,9,243,Potential,0
17693,137,1,200.47,2,2,1,5,221,At-Risk,0
17694,142,1,283.12,2,2,2,6,222,At-Risk,0
17695,132,2,765.34,2,3,3,8,233,Potential,0
17696,38,8,2285.71,3,5,5,13,355,VIP,1
17697,236,1,338.95,1,2,2,5,122,At-Risk,0
17698,261,1,154.95,1,2,1,4,121,At-Risk,0
17700,17,4,2534.64,4,4,5,13,445,VIP,1
17701,253,1,417.95,1,2,2,5,122,At-Risk,0
17702,30,4,1824.37,4,4,4,12,444,Loyal,1
17703,35,3,798.74,3,4,3,10,343,Loyal,0
17704,169,2,885.19,2,3,3,8,233,Potential,0
17705,3,9,1823.52,5,5,4,14,554,VIP,1
17706,4,17,10504.49,5,5,5,15,555,VIP,1
17707,185,2,152.4,1,3,1,5,131,At-Risk,0
17708,188,2,263.33,1,3,2,6,132,At-Risk,0
17709,170,1,137.45,2,2,1,5,221,At-Risk,0
17711,11,2,385.1,5,3,2,10,532,Loyal,0
17712,45,1,522.91,3,2,3,8,323,Potential,0
17714,321,1,153.0,1,2,1,4,121,At-Risk,0
17715,201,1,201.60000000000002,1,2,1,4,121,At-Risk,0
17716,23,11,5655.99,4,5,5,14,455,VIP,1
17718,232,1,139.35,1,2,1,4,121,At-Risk,0
17719,38,15,5396.04,3,5,5,13,355,VIP,1
17720,26,4,1195.94,4,4,4,12,444,Loyal,1
17722,96,4,2319.64,2,4,5,11,245,Loyal,1
17723,127,6,1373.5000000000002,2,5,4,11,254,Loyal,1
17724,71,3,1033.0,3,4,4,11,344,Loyal,0
17725,16,11,3439.08,4,5,5,14,455,VIP,1
17727,15,1,1060.25,4,2,4,10,424,Loyal,0
17728,4,3,2876.01,5,4,5,14,545,VIP,1
17730,3,13,5293.68,5,5,5,15,555,VIP,1
17731,79,4,1240.11,2,4,4,10,244,Loyal,1
17732,373,1,303.97,1,2,2,5,122,At-Risk,0
17733,39,2,692.19,3,3,3,9,333,Potential,0
17734,54,3,700.63,3,4,3,10,343,Loyal,0
17735,2,19,13110.380000000001,5,5,5,15,555,VIP,1
17736,9,3,377.44,5,4,2,11,542,Loyal,1
17737,9,2,168.24,5,3,1,9,531,Potential,0
17738,19,4,1879.05,4,4,4,12,444,Loyal,1
17739,12,7,2780.55,5,5,5,15,555,VIP,1
17742,113,2,355.11,2,3,2,7,232,Potential,0
17744,4,6,2322.4,5,5,5,15,555,VIP,1
17746,240,1,110.25,1,2,1,4,121,At-Risk,0
17747,113,1,71.4,2,2,1,5,221,At-Risk,0
17749,178,2,674.52,2,3,3,8,233,Potential,0
17750,5,9,1694.82,5,5,4,14,554,VIP,1
17752,359,1,80.64,1,2,1,4,121,At-Risk,0
17754,1,5,1664.65,5,4,4,13,544,VIP,1
17757,1,30,5539.76,5,5,5,15,555,VIP,1
17758,19,8,3408.33,4,5,5,14,455,VIP,1
17759,17,3,818.84,4,4,3,11,443,Loyal,1
17760,22,2,287.59,4,3,2,9,432,Potential,0
17761,33,1,712.78,3,2,3,8,323,Potential,0
17763,263,1,15.0,1,2,1,4,121,At-Risk,0
17764,51,2,772.55,3,3,3,9,333,Potential,0
17765,159,3,367.63,2,4,2,8,242,Potential,0
17767,15,1,271.2,4,2,2,8,422,Potential,0
17768,8,3,2081.9,5,4,5,14,545,VIP,1
17769,13,10,3957.43,5,5,5,15,555,VIP,1
17770,199,5,1143.27,1,4,4,9,144,Potential,0
17771,57,2,245.46,3,3,2,8,332,Potential,0
17772,11,2,173.58,5,3,1,9,531,Potential,0
17774,97,4,1214.05,2,4,4,10,244,Loyal,0
17775,255,1,56.4,1,2,1,4,121,At-Risk,0
17777,25,3,650.0,4,4,3,11,443,Loyal,0
17779,21,3,650.32,4,4,3,11,443,Loyal,0
17781,159,2,188.02,2,3,1,6,231,At-Risk,0
17783,72,2,283.47,2,3,2,7,232,Potential,0
17785,53,1,131.94,3,2,1,6,321,At-Risk,0
17786,85,2,267.4,2,3,2,7,232,Potential,0
17787,153,4,1817.54,2,4,4,10,244,Loyal,0
17788,74,2,414.95000000000005,2,3,2,7,232,Potential,0
17789,281,1,225.9,1,2,1,4,121,At-Risk,0
17790,27,14,1964.3,4,5,5,14,455,VIP,1
17791,30,1,106.1,4,2,1,7,421,Potential,0
17793,25,1,300.6,4,2,2,8,422,Potential,0
17795,180,2,342.83,1,3,2,6,132,At-Risk,0
17796,40,4,690.0,3,4,3,10,343,Loyal,0
17797,22,3,780.56,4,4,3,11,443,Loyal,1
17799,22,10,3039.17,4,5,5,14,455,VIP,1
17800,37,9,1186.21,3,5,4,12,354,Loyal,1
17802,82,3,1285.04,2,4,4,10,244,Loyal,0
17805,74,1,512.31,2,2,3,7,223,Potential,0
17806,11,1,546.04,5,2,3,10,523,Loyal,0
17809,16,12,4491.91,4,5,5,14,455,VIP,1
17811,4,39,7753.63,5,5,5,15,555,VIP,1
17812,13,4,700.24,5,4,3,12,543,Loyal,1
17813,14,5,1699.65,4,4,4,12,444,Loyal,1
17816,37,4,36.79,3,4,1,8,341,Potential,0
17817,4,3,387.68,5,4,2,11,542,Loyal,1
17819,72,7,3258.47,2,5,5,12,255,Loyal,1
17824,51,1,298.4,3,2,2,7,322,Potential,0
17827,5,5,1987.82,5,4,5,14,545,VIP,1
17828,23,4,1165.09,4,4,4,12,444,Loyal,1
17829,299,1,889.24,1,2,3,6,123,At-Risk,0
17830,2,3,398.7,5,4,2,11,542,Loyal,1
17831,33,1,35.400000000000006,3,2,1,6,321,At-Risk,0
17832,50,1,157.11,3,2,1,6,321,At-Risk,0
17835,3,3,342.24,5,4,2,11,542,Loyal,1
17836,47,1,109.96000000000001,3,2,1,6,321,At-Risk,0
17837,42,8,1535.46,3,5,4,12,354,Loyal,1
17838,27,5,2720.8,4,4,5,13,445,VIP,1
17839,42,1,318.54,3,2,2,7,322,Potential,0
17841,2,124,40346.23,5,5,5,15,555,VIP,1
17843,303,1,197.73,1,2,1,4,121,At-Risk,0
17844,107,1,51.559999999999995,2,2,1,5,221,At-Risk,0
17848,81,9,901.1999999999999,2,5,3,10,253,Loyal,1
17849,218,4,605.8000000000001,1,4,3,8,143,Potential,0
17850,372,34,5391.21,1,5,5,11,155,Loyal,1
17852,12,2,114.34,5,3,1,9,531,Potential,0
17854,185,2,311.26,1,3,2,6,132,At-Risk,0
17855,373,1,208.97,1,2,1,4,121,At-Risk,0
17856,2,4,1067.03,5,4,4,13,544,VIP,1
17857,4,22,8341.220000000001,5,5,5,15,555,VIP,1
17858,6,12,5140.66,5,5,5,15,555,VIP,1
17859,305,1,142.26000000000002,1,2,1,4,121,At-Risk,0
17860,369,1,226.45000000000002,1,2,1,4,121,At-Risk,0
17861,3,8,2098.17,5,5,5,15,555,VIP,1
17862,324,1,330.9,1,2,2,5,122,At-Risk,0
17863,59,6,3160.0,3,5,5,13,355,VIP,1
17864,13,3,554.85,5,4,3,12,543,Loyal,1
17865,31,20,10440.220000000001,4,5,5,14,455,VIP,1
17866,143,1,329.65,2,2,2,6,222,At-Risk,0
17867,30,6,780.74,4,5,3,12,453,Loyal,1
17869,107,5,428.31,2,4,2,8,242,Potential,0
17870,2,12,1743.29,5,5,4,14,554,VIP,1
17871,205,1,155.9,1,2,1,4,121,At-Risk,0
17873,80,5,1719.5800000000002,2,4,4,10,244,Loyal,1
17874,185,6,683.46,1,5,3,9,153,Potential,0
17877,170,1,237.61,2,2,1,5,221,At-Risk,0
17878,44,1,379.45,3,2,2,7,322,Potential,0
17879,174,1,178.51999999999998,2,2,1,5,221,At-Risk,0
17880,365,1,458.92,1,2,2,5,122,At-Risk,0
17881,304,1,133.35000000000002,1,2,1,4,121,At-Risk,0
17883,3,4,666.31,5,4,3,12,543,Loyal,1
17884,4,4,695.2,5,4,3,12,543,Loyal,1
17885,12,1,156.47,5,2,1,8,521,Potential,0
17886,32,3,869.83,4,4,3,11,443,Loyal,0
17887,129,1,111.35,2,2,1,5,221,At-Risk,0
17888,21,8,716.0,4,5,3,12,453,Loyal,1
17889,212,2,201.5,1,3,1,5,131,At-Risk,0
17890,323,2,586.89,1,3,3,7,133,Potential,0
17891,162,1,203.85999999999999,2,2,1,5,221,At-Risk,0
17892,56,3,244.1,3,4,2,9,342,Potential,0
17893,225,1,107.21,1,2,1,4,121,At-Risk,0
17894,72,8,1118.83,2,5,4,11,254,Loyal,1
17895,44,1,95.45,3,2,1,6,321,At-Risk,0
17896,23,1,256.32,4,2,2,8,422,Potential,0
17897,173,3,542.46,2,4,3,9,243,Potential,0
17898,85,2,152.19,2,3,1,6,231,At-Risk,0
17899,159,1,154.68,2,2,1,5,221,At-Risk,0
17900,190,2,97.19999999999999,1,3,1,5,131,At-Risk,0
17901,29,1,110.54,4,2,1,7,421,Potential,0
17904,21,1,181.07,4,2,1,7,421,Potential,0
17905,71,4,798.99,3,4,3,10,343,Loyal,0
17906,247,1,72.9,1,2,1,4,121,At-Risk,0
17908,374,1,232.16,1,2,1,4,121,At-Risk,0
17911,9,1,366.23,5,2,2,9,522,Potential,0
17912,310,5,310.06,1,4,2,7,142,Potential,0
17913,59,2,408.65,3,3,2,8,332,Potential,0
17914,4,1,329.97,5,2,2,9,522,Potential,0
17917,45,3,335.03,3,4,2,9,342,Potential,0
17919,88,1,1266.8400000000001,2,2,4,8,224,Potential,0
17920,4,17,4111.33,5,5,5,15,555,VIP,1
17921,64,4,820.36,3,4,3,10,343,Loyal,0
17923,282,1,201.60000000000002,1,2,1,4,121,At-Risk,0
17924,12,7,2711.7000000000003,5,5,5,15,555,VIP,1
17925,373,1,201.60000000000002,1,2,1,4,121,At-Risk,0
17926,133,2,397.29,2,3,2,7,232,Potential,0
17928,45,2,184.46,3,3,1,7,331,Potential,0
17929,11,4,735.4000000000001,5,4,3,12,543,Loyal,1
17930,36,5,1740.48,3,4,4,11,344,Loyal,1
17931,134,2,408.49,2,3,2,7,232,Potential,0
17932,29,3,1331.57,4,4,4,12,444,Loyal,1
17934,52,2,704.25,3,3,3,9,333,Potential,0
17935,138,2,142.89,2,3,1,6,231,At-Risk,0
17936,5,1,380.71,5,2,2,9,522,Potential,0
17937,9,7,4229.22,5,5,5,15,555,VIP,1
17939,160,1,99.46000000000001,2,2,1,5,221,At-Risk,0
17940,49,9,1901.6200000000001,3,5,4,12,354,Loyal,1
17941,131,1,304.56,2,2,2,6,222,At-Risk,0
17942,8,1,77.50000000000001,5,2,1,8,521,Potential,0
17946,233,2,149.57999999999998,1,3,1,5,131,At-Risk,0
17947,37,1,176.68,3,2,1,6,321,At-Risk,0
17948,147,1,201.60000000000002,2,2,1,5,221,At-Risk,0
17949,1,44,12927.900000000001,5,5,5,15,555,VIP,1
17950,72,3,483.48,2,4,3,9,243,Potential,0
17951,40,3,1008.5400000000001,3,4,4,11,344,Loyal,0
17954,5,12,2314.71,5,5,5,15,555,VIP,1
17955,199,4,557.3,1,4,3,8,143,Potential,0
17956,249,1,12.75,1,2,1,4,121,At-Risk,0
17957,66,1,110.85,3,2,1,6,321,At-Risk,0
17958,117,1,337.76,2,2,2,6,222,At-Risk,0
17960,171,1,74.30000000000001,2,2,1,5,221,At-Risk,0
17961,21,39,1296.96,4,5,4,13,454,VIP,1
17962,142,1,102.71,2,2,1,5,221,At-Risk,0
17964,32,2,463.6,4,3,2,9,432,Potential,0
17965,38,14,2599.71,3,5,5,13,355,VIP,1
17966,38,5,1098.43,3,4,4,11,344,Loyal,1
17967,372,1,113.08,1,2,1,4,121,At-Risk,0
17968,374,1,265.75,1,2,2,5,122,At-Risk,0
17969,166,2,228.2,2,3,1,6,231,At-Risk,0
17970,211,1,562.79,1,2,3,6,123,At-Risk,0
17972,242,1,135.19,1,2,1,4,121,At-Risk,0
17973,52,1,337.04,3,2,2,7,322,Potential,0
17974,25,3,704.88,4,4,3,11,443,Loyal,0
17975,15,13,4480.09,4,5,5,14,455,VIP,1
17976,372,1,321.79,1,2,2,5,122,At-Risk,0
17977,29,1,288.14,4,2,2,8,422,Potential,0
17978,365,1,300.91999999999996,1,2,2,5,122,At-Risk,0
17979,36,4,729.43,3,4,3,10,343,Loyal,1
17980,166,3,811.45,2,4,3,9,243,Potential,0
17984,145,1,152.94,2,2,1,5,221,At-Risk,0
17985,22,1,631.35,4,2,3,9,423,Potential,0
17986,56,1,20.8,3,2,1,6,321,At-Risk,0
17987,185,1,198.57,1,2,1,4,121,At-Risk,0
17988,12,7,201.38,5,5,1,11,551,Loyal,1
17990,237,3,630.84,1,4,3,8,143,Potential,0
17991,225,2,93.35,1,3,1,5,131,At-Risk,0
17994,122,4,674.89,2,4,3,9,243,Potential,0
17995,282,1,76.1,1,2,1,4,121,At-Risk,0
17997,74,8,1963.52,2,5,4,11,254,Loyal,1
17999,37,2,381.24,3,3,2,8,332,Potential,0
18001,12,2,415.13,5,3,2,10,532,Loyal,0
18004,362,1,157.92,1,2,1,4,121,At-Risk,0
18005,4,2,226.64000000000001,5,3,1,9,531,Potential,0
18006,23,1,444.68,4,2,2,8,422,Potential,0
18008,70,9,1140.99,3,5,4,12,354,Loyal,1
18009,235,1,247.39,1,2,2,5,122,At-Risk,0
18010,257,1,174.8,1,2,1,4,121,At-Risk,0
18011,373,1,102.78999999999999,1,2,1,4,121,At-Risk,0
18013,155,2,187.29,2,3,1,6,231,At-Risk,0
18014,28,1,154.27,4,2,1,7,421,Potential,0
18015,4,1,121.31,5,2,1,8,521,Potential,0
18016,32,5,1477.66,4,4,4,12,444,Loyal,1
18017,81,3,523.0,2,4,3,9,243,Potential,0
18018,108,2,122.27,2,3,1,6,231,At-Risk,0
18019,52,1,38.45,3,2,1,6,321,At-Risk,0
18022,36,1,613.88,3,2,3,8,323,Potential,0
18024,153,2,389.94,2,3,2,7,232,Potential,0
18027,99,1,115.31,2,2,1,5,221,At-Risk,0
18030,4,2,230.64999999999998,5,3,1,9,531,Potential,0
18032,334,1,73.5,1,2,1,4,121,At-Risk,0
18033,65,1,94.08,3,2,1,6,321,At-Risk,0
18034,22,2,419.42,4,3,2,9,432,Potential,0
18035,36,3,714.05,3,4,3,10,343,Loyal,0
18036,32,3,403.12,4,4,2,10,442,Loyal,0
18037,154,6,70.15,2,5,1,8,251,Potential,0
18040,19,2,357.20000000000005,4,3,2,9,432,Potential,0
18041,12,21,4099.17,5,5,5,15,555,VIP,1
18042,54,1,165.04999999999998,3,2,1,6,321,At-Risk,0
18043,25,3,529.55,4,4,3,11,443,Loyal,0
18044,4,10,2088.6,5,5,5,15,555,VIP,1
18045,45,1,179.24,3,2,1,6,321,At-Risk,0
18048,203,2,172.29000000000002,1,3,1,5,131,At-Risk,0
18050,359,1,74.4,1,2,1,4,121,At-Risk,0
18053,71,1,300.02,3,2,2,7,322,Potential,0
18055,7,10,6761.34,5,5,5,15,555,VIP,1
18056,288,1,363.65,1,2,2,5,122,At-Risk,0
18058,10,1,170.16,5,2,1,8,521,Potential,0
18059,23,3,306.46,4,4,2,10,442,Loyal,0
18061,22,10,2092.05,4,5,5,14,455,VIP,1
18062,173,3,720.52,2,4,3,9,243,Potential,0
18064,133,2,809.2,2,3,3,8,233,Potential,0
18065,6,14,2392.83,5,5,5,15,555,VIP,1
18066,75,1,318.0,2,2,2,6,222,At-Risk,0
18067,40,1,396.33,3,2,2,7,322,Potential,0
18068,289,1,101.69999999999999,1,2,1,4,121,At-Risk,0
18069,26,5,2010.28,4,4,5,13,445,VIP,1
18071,258,2,453.0,1,3,2,6,132,At-Risk,0
18072,186,1,247.44,1,2,2,5,122,At-Risk,0
18073,114,12,3432.1400000000003,2,5,5,12,255,Loyal,1
18074,374,1,489.6,1,2,3,6,123,At-Risk,0
18075,23,10,2611.75,4,5,5,14,455,VIP,1
18077,8,11,2584.41,5,5,5,15,555,VIP,1
18078,217,2,336.13,1,3,2,6,132,At-Risk,0
18079,45,4,3613.15,3,4,5,12,345,Loyal,1
18080,19,2,403.20000000000005,4,3,2,9,432,Potential,0
18081,36,3,343.45,3,4,2,9,342,Potential,0
18082,26,1,681.1,4,2,3,9,423,Potential,0
18084,16,1,90.47999999999999,4,2,1,7,421,Potential,0
18085,330,2,689.95,1,3,3,7,133,Potential,0
18086,274,1,101.34,1,2,1,4,121,At-Risk,0
18087,291,1,201.60000000000002,1,2,1,4,121,At-Risk,0
18088,61,1,167.03,3,2,1,6,321,At-Risk,0
18092,2,11,8346.34,5,5,5,15,555,VIP,1
18093,93,4,2106.52,2,4,5,11,245,Loyal,1
18094,82,7,2786.9,2,5,5,12,255,Loyal,1
18095,313,2,580.0500000000001,1,3,3,7,133,Potential,0
18096,12,3,850.71,5,4,3,12,543,Loyal,1
18097,8,6,2662.4,5,5,5,15,555,VIP,1
18099,127,1,168.31,2,2,1,5,221,At-Risk,0
18101,11,2,222.4,5,3,1,9,531,Potential,0
18102,1,60,71336.76000000001,5,5,5,15,555,VIP,1
18104,37,1,754.64,3,2,3,8,323,Potential,0
18105,38,1,113.48000000000002,3,2,1,6,321,At-Risk,0
18106,330,1,421.9,1,2,2,5,122,At-Risk,0
18108,254,1,271.0,1,2,2,5,122,At-Risk,0
18109,2,26,7965.62,5,5,5,15,555,VIP,1
18110,20,1,198.8,4,2,1,7,421,Potential,0
18112,12,2,352.69,5,3,2,10,532,Loyal,0
18113,369,1,76.32000000000001,1,2,1,4,121,At-Risk,0
18114,290,1,220.1,1,2,1,4,121,At-Risk,0
18116,68,8,1401.85,3,5,4,12,354,Loyal,1
18117,26,1,315.14,4,2,2,8,422,Potential,0
18118,11,26,5624.75,5,5,5,15,555,VIP,1
18119,368,1,181.09,1,2,1,4,121,At-Risk,0
18120,214,1,111.15,1,2,1,4,121,At-Risk,0
18121,149,2,653.3,2,3,3,8,233,Potential,0
18122,8,6,1792.29,5,5,4,14,554,VIP,1
18123,24,2,574.4399999999999,4,3,3,10,433,Loyal,0
18125,30,4,1131.75,4,4,4,12,444,Loyal,1
18126,61,1,198.73,3,2,1,6,321,At-Risk,0
18127,19,3,347.5,4,4,2,10,442,Loyal,0
18129,243,1,112.55000000000001,1,2,1,4,121,At-Risk,0
18130,15,3,1059.39,4,4,4,12,444,Loyal,1
18133,212,1,201.60000000000002,1,2,1,4,121,At-Risk,0
18135,29,5,681.9100000000001,4,4,3,11,443,Loyal,1
18136,63,3,784.33,3,4,3,10,343,Loyal,0
18138,295,1,152.65,1,2,1,4,121,At-Risk,0
18139,18,6,6754.74,4,5,5,14,455,VIP,1
18142,157,2,966.72,2,3,4,9,234,Potential,0
18143,117,2,1000.16,2,3,4,9,234,Potential,0
18144,8,12,2721.75,5,5,5,15,555,VIP,1
18145,13,4,2861.55,5,4,5,14,545,VIP,1
